donorID,pred,probab
100655,0,0.44970461607424345
107173,0,0.3972922064122236
113576,0,0.30578751492166356
135310,0,0.08087946845301947
121513,1,0.5513244765908013
141171,0,0.4509146215054045
122104,0,0.4476076734491673
139365,0,0.39638616875101645
129946,0,0.08604215717005813
116193,0,0.058278218867941156
142334,0,0.10752234094324017
125679,1,0.5614016149736442
101933,1,0.6403045832630831
119798,0,0.3459264329782864
142495,0,0.06195715099962364
123502,0,0.21949360571943757
108227,0,0.18169284876136022
102791,1,0.7761232022249431
120787,0,0.06818917766844526
102323,0,0.05513628258120066
103724,1,0.859733309574116
119077,0,0.11034120656887457
112487,0,0.3681589724923435
111586,1,0.6093522872349302
104487,0,0.3285507271582413
110608,1,0.910901771308888
110397,0,0.33222333108201973
130302,1,0.5004967060369792
125717,0,0.043861644992931936
108426,1,0.5619084771926999
122686,0,0.24226601484727803
134641,0,0.24593000960608116
100437,1,0.7693193413816297
103145,1,0.6460679037004217
121731,0,0.4070927289064221
129378,0,0.07645351900371385
109419,0,0.20012710850027546
127726,0,0.1181089215566255
124738,0,0.10227347820902453
143274,0,0.2260030070485386
116211,0,0.3604985721791823
123883,0,0.24080663777140945
138567,1,0.8335463607929334
115972,0,0.39188602524098154
132068,1,0.727634867643555
118726,0,0.39073579364232025
122218,0,0.3250658381301723
117106,0,0.22939649192463787
106871,0,0.19758978558258816
103418,0,0.1769160850762086
137336,0,0.14901954294924014
119071,0,0.43972044617270684
139416,0,0.3285122677368565
114973,0,0.27118044689511567
138131,0,0.2567860791048158
113271,1,0.6128103566303419
128235,1,0.7458768803525668
122054,0,0.3645640538135923
113538,0,0.03605168721745129
101168,0,0.19917894222659366
100975,1,0.5969849180392394
116416,0,0.1287143640784204
138742,0,0.38859280262485246
134360,1,0.515678071951302
120130,0,0.21500681124224377
111354,0,0.04221592187032783
139732,0,0.07051754924675932
107361,0,0.379514023783159
136313,0,0.2375337318771533
123294,0,0.49369971872086194
140509,0,0.14712715668713286
110310,1,0.5167341310654398
133404,0,0.10886635914544601
124879,0,0.4586448106043039
139918,1,0.6607537197709197
129123,0,0.195496170277419
108398,1,0.8194761753005713
106004,0,0.4114425907123215
142361,0,0.44028836933557336
122111,0,0.2663025904471132
144010,1,0.5351484872151997
102727,0,0.38863504576582264
124167,1,0.752566049914001
138591,0,0.21113626368762098
111057,0,0.25688956702360344
116009,0,0.05437348463346006
112920,0,0.4009296898062897
120888,0,0.2602217923372047
128945,1,0.79140794494415
115076,1,0.6877294622256448
100069,1,0.5365231507631474
130668,0,0.13334082120031318
144363,1,0.7120147628552699
127214,0,0.43179979146243513
118817,1,0.5563828329760926
105059,0,0.3654586948867521
113136,0,0.13955622699952927
142877,0,0.2971247372253385
116363,0,0.20065842639024506
111178,0,0.11587861488594013
128961,1,0.6396718429169376
142000,0,0.12256129032379602
134508,1,0.5079845748618389
116816,0,0.21617096740802286
120011,0,0.13716913861760377
131074,0,0.4026894934227141
108471,0,0.44780827564910863
103097,0,0.13256691385445868
134091,0,0.2847484503994126
102254,1,0.9484589945042501
119958,1,0.7003914384000668
106607,1,0.7892929521983854
123060,0,0.1300995636612352
124954,1,0.6480330810719281
109587,0,0.44157113940331627
106075,0,0.35500292449897386
131601,0,0.2697950152601567
132366,0,0.3281283772344893
111525,0,0.13066504494080447
106652,1,0.8985732910333903
136405,0,0.22301604878338263
116583,0,0.0739071367733655
119550,1,0.804533200453639
108751,0,0.3344832116497406
139508,0,0.22485516356459972
142689,0,0.07218258386491315
137982,1,0.855188358571527
129297,0,0.3566285023763289
105269,1,0.5722364719322448
140747,1,0.5331574965391955
103442,1,0.9214247191514305
110465,1,0.7527300094423776
137064,0,0.27074570663271696
136757,0,0.05531805859512931
125805,0,0.255296062104948
117812,0,0.33054921748287175
138687,0,0.2918115060465479
110943,0,0.29742963850120135
100725,0,0.49689700385579877
126888,0,0.17165798452151002
111663,0,0.4948138852846096
135574,1,0.771748390012003
118315,1,0.5407795216472439
125921,1,0.6442549587219498
116784,1,0.6027566256826952
122956,0,0.08155086042988406
113638,0,0.03429499614539986
103833,0,0.11715425277559392
126722,0,0.08925013840942857
120934,0,0.19448051897190072
126297,1,0.7035456057976176
135035,0,0.15707764357436566
110563,1,0.5446109999649794
127064,1,0.7397096554497495
104652,1,0.6803670482374936
108808,0,0.2637834453400628
126384,0,0.10818539043799859
136968,1,0.9284045561414043
124764,1,0.5704400172816281
127518,0,0.0812716090998838
116348,1,0.6039714360897119
101320,1,0.8092893659898066
115553,0,0.44363946700755336
129799,1,0.851182539218526
105172,1,0.5789294062815422
113238,0,0.4602465064072863
107004,0,0.44902300457200445
136200,1,0.79397613211382
112881,0,0.07954252050209766
135304,0,0.19549928307712935
102089,0,0.17627321464745752
111782,0,0.08096063952005854
117326,0,0.10388884876270418
128585,0,0.14240256420330222
144325,1,0.5866046594898244
100824,0,0.4687205062083999
108850,0,0.06884693249248078
104183,0,0.3742659411853016
119193,0,0.05687337110401723
119089,0,0.22393178518945692
132772,0,0.41255072516790253
137454,1,0.5607002621252314
141003,0,0.35457630504181925
100006,1,0.5113764225448365
118609,1,0.8579401839701258
123818,0,0.4829928992209586
121065,1,0.6257706425835112
108689,0,0.10107291474705192
138330,1,0.8604196103333288
101330,0,0.23757643565165174
136972,1,0.5543051225551
113328,0,0.3692577301341794
102699,0,0.353277571099332
143277,1,0.6164150577330253
124179,0,0.16185667307352591
140617,0,0.05740295950139558
112686,1,0.528427960565908
128236,0,0.4639187136541138
116769,0,0.4431350250998145
121427,1,0.9367096210020824
112270,1,0.9301940229187489
119966,1,0.8369994606758284
111893,1,0.7449215527111482
130172,1,0.5555741550091452
132356,0,0.2727478257534202
119075,0,0.2927350903451741
121775,0,0.16993693251630032
118971,0,0.11705077159633705
141391,0,0.16695658699854324
113343,0,0.14739554156379067
110687,0,0.0863229928627677
109779,0,0.2590128214512705
111833,1,0.7508268790018786
129415,0,0.22631839656977032
103142,0,0.243809932054762
107907,0,0.31856160625805
104323,0,0.16660592016639025
108530,1,0.6386414171145768
119845,0,0.053930212562712354
110889,0,0.42424611654482214
143056,0,0.34236004419767574
130636,0,0.2453630209324417
137959,0,0.06012060689987992
138678,1,0.5283593666418461
107799,0,0.3718735735549557
124314,0,0.0878538700349249
138077,0,0.24439098829625658
142327,0,0.1784140458120643
140202,0,0.28050974190473604
144035,0,0.4942208264211135
113886,0,0.13395363093492776
144148,0,0.2164558886064281
104045,1,0.592555435801026
116801,0,0.04221592187032783
123259,0,0.38158745230147284
109097,0,0.046114766938518195
127616,1,0.5167341310654398
136401,1,0.7886016867782265
112756,0,0.40894878015200764
100811,1,0.6355459666437097
144371,1,0.5611543138094414
101937,0,0.06589258750211884
136110,0,0.15577065386234296
104513,0,0.24336019542887355
117778,0,0.046114766938518195
126121,0,0.11598633193163388
127899,0,0.2142615592264133
131203,0,0.09248406802189599
111864,0,0.3503398525182697
122509,1,0.8396609086621037
121075,0,0.19207247943240624
133657,0,0.28533025839492004
114811,1,0.7865696459770202
102799,0,0.46304469100069834
124261,0,0.12131534476540369
108748,1,0.5047436582476252
111513,0,0.4308707875284988
103613,1,0.625257234224615
142732,0,0.30379751429085766
123172,0,0.32971289946599186
119737,1,0.5965010094473596
105050,1,0.5199719329033278
115868,1,0.5142519717317743
143996,0,0.43892567700543295
125336,0,0.2873813471943837
125292,0,0.07538684533878792
117301,0,0.05340857521047638
130317,0,0.3659717668158097
117682,0,0.3385840014657741
104748,0,0.36148495202906705
140491,1,0.6589060082646969
128068,1,0.6393215538470571
139018,0,0.22485516356459972
130232,0,0.21500681124224377
137397,0,0.0398296218933585
115604,0,0.2881772265936022
102740,0,0.21500681124224377
130732,0,0.4389423382108622
120951,0,0.19326197355988495
142413,0,0.2864021977909
127292,0,0.23863051556405018
136665,0,0.4969864828087255
101087,0,0.056163422308399914
